,Sale_id,Sale_date,Country,Region,City,Product_name,Category,Storage,Color,Is_5g,Unit_price_usd,Discount_pct,Units_sold,Discounted_price_usd,Fx_rate_to_usd,Revenue_local_currency,Sales_channel,Payment_method,Customer_segment,Customer_age_group,Previous_device_os,Customer_rating,Return_status,Revenue_before_discount,Revenue_after_discount,Total_price_product,Price_range,Integer_part,Revenue_usd_currency
12656,SAMS-00012657,02-10-2024,Sweden,Europe,Malmö,Samsung Galaxy Z Flip 4,Galaxy Z,512 GB,Icy Blue,Yes,822.31,20,3,657.85,10.55,20820.95,E-commerce Platform,EMI / Installment,Government,55+,New User,Nil,Returned,2466.93,1973.5500000000002,2466.93,Upper Mid-range,20820,1973.55 SEK
12657,SAMS-00012658,04-11-2024,Sweden,Europe,Malmö,Samsung T55 27-inch FHD,Monitor,Nil,White,No,260.65,0,1,260.65,10.55,2749.86,Corporate / B2B,Gift Card,Government,45–54,Nil,Nil,Kept,260.65,260.65,260.65,Mid-range,2749,260.65 SEK
12658,SAMS-00012659,18-12-2024,Sweden,Europe,Malmö,Samsung Galaxy Tab S9,Galaxy Tab,512 GB,Cream,No,846.37,0,5,846.37,10.55,44646.02,Authorized Reseller,Cash,Government,55+,Nil,2.6,Kept,4231.85,4231.85,4231.85,Upper Mid-range,44646,4231.85 SEK
12659,SAMS-00012660,23-04-2021,Sweden,Europe,Norrköping,Samsung 9kg Front Load Washer,Appliances,Nil,White,No,835.51,0,1,835.51,10.55,8814.63,Third-Party Retailer,Cash,Enterprise,55+,Nil,2.8,Kept,835.51,835.51,835.51,Upper Mid-range,8814,835.51 SEK
12660,SAMS-00012661,16-05-2021,Sweden,Europe,Norrköping,Samsung ViewFinity S9,Monitor,Nil,White,No,1383.22,0,1,1383.22,10.55,14592.97,Third-Party Retailer,Gift Card,Enterprise,45–54,Nil,4.2,Kept,1383.22,1383.22,1383.22,Premium,14592,1383.22 SEK
12661,SAMS-00012662,25-05-2021,Sweden,Europe,Norrköping,Samsung Galaxy Z Flip 4,Galaxy Z,256 GB,Phantom Black,Yes,901.46,10,2,811.31,10.55,17118.64,Authorized Reseller,Net Banking,Individual,45–54,Android (Samsung),4.4,Kept,1802.92,1622.62,1802.92,Upper Mid-range,17118,1622.62 SEK
12662,SAMS-00012663,25-05-2021,Sweden,Europe,Norrköping,Samsung OLED S95C 65-inch,Smart TV,Nil,Beige,No,2291.08,3,1,2222.35,10.55,23445.79,Third-Party Retailer,Cash,Enterprise,55+,Nil,Nil,Kept,2291.08,2222.35,2291.08,Premium,23445,2222.35 SEK
12663,SAMS-00012664,28-11-2021,Sweden,Europe,Norrköping,Samsung Galaxy Tab S9+,Galaxy Tab,512 GB,Silver,No,920.47,10,1,828.42,10.55,8739.83,E-commerce Platform,Credit Card,Business,18–24,Nil,4.7,Kept,920.47,828.42,920.47,Upper Mid-range,8739,828.42 SEK
12664,SAMS-00012665,10-02-2022,Sweden,Europe,Norrköping,Samsung Galaxy S22 Ultra,Galaxy S,512 GB,Phantom White,Yes,1033.35,0,3,1033.35,10.55,32705.53,Corporate / B2B,BNPL (Buy Now Pay Later),Business,18–24,iOS,4.4,Kept,3100.0499999999997,3100.0499999999997,3100.0499999999997,Premium,32705,3100.05 SEK
12665,SAMS-00012666,17-03-2022,Sweden,Europe,Norrköping,Samsung Galaxy M04,Galaxy M,64 GB,Deep Ocean Blue,No,101.99,0,1,101.99,10.55,1075.99,Samsung Store,Cash,Government,45–54,New User,3.6,Kept,101.99,101.99,101.99,Mid-range,1075,101.99 SEK
12666,SAMS-00012667,26-06-2022,Sweden,Europe,Norrköping,Samsung The Frame 55-inch,Smart TV,Nil,Beige,No,1294.33,10,1,1164.9,10.55,12289.7,Samsung Store,Cash,Business,45–54,Nil,4.1,Kept,1294.33,1164.9,1294.33,Premium,12289,1164.9 SEK
12667,SAMS-00012668,03-08-2022,Sweden,Europe,Norrköping,Samsung Galaxy A14 5G,Galaxy A,256 GB,Awesome Graphite,Yes,211.59,0,1,211.59,10.55,2232.27,Carrier Store,Net Banking,Education,35–44,Android (Samsung),Nil,Kept,211.59,211.59,211.59,Mid-range,2232,211.59 SEK
12668,SAMS-00012669,04-09-2022,Sweden,Europe,Norrköping,Samsung Galaxy S22,Galaxy S,256 GB,Graph,Yes,646.39,2,1,633.46,10.55,6683.0,Third-Party Retailer,Gift Card,Enterprise,18–24,Android (Samsung),Nil,Kept,646.39,633.46,646.39,Upper Mid-range,6683,633.46 SEK
12669,SAMS-00012670,26-09-2022,Sweden,Europe,Norrköping,Samsung Galaxy Buds FE,Galaxy Buds,Nil,Bora Purple,No,102.54,0,1,102.54,10.55,1081.8,Third-Party Retailer,Cash,Education,55+,Nil,3.5,Kept,102.54,102.54,102.54,Mid-range,1081,102.54 SEK
12670,SAMS-00012671,08-01-2023,Sweden,Europe,Norrköping,Samsung Galaxy S22,Galaxy S,128 GB,Lime,Yes,649.76,0,2,649.76,10.55,13709.94,Authorized Reseller,Net Banking,Government,45–54,Android (Other),3.7,Kept,1299.52,1299.52,1299.52,Upper Mid-range,13709,1299.52 SEK
12671,SAMS-00012672,23-02-2023,Sweden,Europe,Norrköping,Samsung 25W USB-C Adapter,Accessories,Nil,Black,No,29.17,10,1,26.25,10.55,276.94,Authorized Reseller,Debit Card,Government,45–54,Nil,3.2,Returned,29.17,26.25,29.17,Budget,276,26.25 SEK
12672,SAMS-00012673,04-04-2023,Sweden,Europe,Norrköping,Samsung WindFree AC 1.5 Ton,Appliances,Nil,Silver,No,806.14,0,4,806.14,10.55,34019.11,Carrier Store,EMI / Installment,Business,45–54,Nil,Nil,Exchanged,3224.56,3224.56,3224.56,Upper Mid-range,34019,3224.56 SEK
12673,SAMS-00012674,28-07-2023,Sweden,Europe,Norrköping,Samsung ViewFinity S9,Monitor,Nil,White,No,1490.59,2,1,1460.78,10.55,15411.23,Online (Samsung.com),EMI / Installment,Education,18–24,Nil,Nil,Kept,1490.59,1460.78,1490.59,Premium,15411,1460.78 SEK
12674,SAMS-00012675,02-09-2023,Sweden,Europe,Norrköping,Samsung 25L Microwave,Appliances,Nil,Silver,No,191.6,5,1,182.02,10.55,1920.31,Corporate / B2B,BNPL (Buy Now Pay Later),Enterprise,25–34,Nil,Nil,Kept,191.6,182.02,191.6,Mid-range,1920,182.02 SEK
12675,SAMS-00012676,12-09-2023,Sweden,Europe,Norrköping,Samsung QE50Q80C QLED 50-inch,Smart TV,Nil,Black,No,855.18,10,2,769.66,10.55,16239.83,Carrier Store,Net Banking,Government,55+,Nil,2.7,Kept,1710.36,1539.32,1710.36,Upper Mid-range,16239,1539.32 SEK
12676,SAMS-00012677,29-10-2023,Sweden,Europe,Norrköping,Samsung Galaxy Tab A9+,Galaxy Tab,64 GB,Cream,No,327.38,20,1,261.9,10.55,2763.05,Third-Party Retailer,Net Banking,Education,35–44,Nil,4.1,Kept,327.38,261.9,327.38,Mid-range,2763,261.9 SEK
12677,SAMS-00012678,20-11-2023,Sweden,Europe,Norrköping,Samsung Galaxy Tab S9 FE,Galaxy Tab,256 GB,Silver,No,439.73,5,1,417.74,10.55,4407.16,Samsung Store,Credit Card,Business,45–54,Nil,3.3,Kept,439.73,417.74,439.73,Mid-range,4407,417.74 SEK
12678,SAMS-00012679,15-12-2023,Sweden,Europe,Norrköping,Samsung Galaxy Buds FE,Galaxy Buds,Nil,Lime,No,101.25,0,1,101.25,10.55,1068.19,Third-Party Retailer,Cash,Individual,25–34,Nil,4.4,Kept,101.25,101.25,101.25,Mid-range,1068,101.25 SEK
12679,SAMS-00012680,25-01-2024,Sweden,Europe,Norrköping,Samsung Galaxy S22 Ultra,Galaxy S,256 GB,Lavender,Yes,1080.82,12,2,951.12,10.55,20068.63,Authorized Reseller,Cash,Business,25–34,Android (Samsung),4.6,Kept,2161.64,1902.24,2161.64,Premium,20068,1902.24 SEK
12680,SAMS-00012681,23-07-2024,Sweden,Europe,Norrköping,Samsung WindFree AC 1.5 Ton,Appliances,Nil,White,No,698.11,2,4,684.15,10.55,28871.13,Corporate / B2B,Cash,Individual,45–54,Nil,4.0,Kept,2792.44,2736.6,2792.44,Upper Mid-range,28871,2736.6 SEK
12681,SAMS-00012682,24-10-2024,Sweden,Europe,Norrköping,Samsung French Door Refrigerator,Appliances,Nil,Black,No,1924.25,3,8,1866.52,10.55,157534.29,E-commerce Platform,Debit Card,Individual,55+,Nil,4.0,Kept,15394.0,14932.16,15394.0,Premium,157534,14932.16 SEK
12682,SAMS-00012683,18-02-2021,Sweden,Europe,Stockholm,Samsung Neo QLED 4K QN85C,Smart TV,Nil,White,No,1739.58,3,2,1687.39,10.55,35603.93,Authorized Reseller,Cash,Enterprise,55+,Nil,4.9,Kept,3479.16,3374.78,3479.16,Premium,35603,3374.78 SEK
12683,SAMS-00012684,16-05-2021,Sweden,Europe,Stockholm,Samsung Galaxy Tab A9+,Galaxy Tab,512 GB,Silver,No,322.65,5,2,306.52,10.55,6467.57,Samsung Store,Cash,Enterprise,45–54,Nil,Nil,Returned,645.3,613.04,645.3,Mid-range,6467,613.04 SEK
12684,SAMS-00012685,23-05-2021,Sweden,Europe,Stockholm,Samsung 9kg Front Load Washer,Appliances,Nil,Black,No,802.34,5,3,762.22,10.55,24124.26,Samsung Store,Samsung Pay,Business,45–54,Nil,5.0,Kept,2407.02,2286.66,2407.02,Upper Mid-range,24124,2286.66 SEK
12685,SAMS-00012686,28-05-2021,Sweden,Europe,Stockholm,Samsung Galaxy A33 5G,Galaxy A,256 GB,Awesome Graphite,Yes,341.06,10,5,306.95,10.55,16191.61,Third-Party Retailer,Net Banking,Enterprise,55+,Android (Samsung),3.1,Kept,1705.3,1534.75,1705.3,Mid-range,16191,1534.75 SEK
12686,SAMS-00012687,09-07-2021,Sweden,Europe,Stockholm,Samsung 25L Microwave,Appliances,Nil,Silver,No,186.07,0,3,186.07,10.55,5889.12,E-commerce Platform,Net Banking,Business,55+,Nil,3.6,Kept,558.21,558.21,558.21,Mid-range,5889,558.21 SEK
12687,SAMS-00012688,19-09-2021,Sweden,Europe,Stockholm,Samsung Galaxy S22,Galaxy S,1 TB,Cream,Yes,706.62,0,1,706.62,10.55,7454.84,Authorized Reseller,Samsung Pay,Government,18–24,New User,3.0,Kept,706.62,706.62,706.62,Upper Mid-range,7454,706.62 SEK
12688,SAMS-00012689,01-10-2021,Sweden,Europe,Stockholm,Samsung QE50Q80C QLED 50-inch,Smart TV,Nil,White,No,953.78,12,7,839.33,10.55,61984.52,Carrier Store,Cash,Government,55+,Nil,5.0,Kept,6676.46,5875.31,6676.46,Upper Mid-range,61984,5875.31 SEK
12689,SAMS-00012690,04-12-2021,Sweden,Europe,Stockholm,Samsung Neo QLED 8K QN900C,Smart TV,Nil,White,No,5383.16,2,2,5275.5,10.55,111313.05,Carrier Store,BNPL (Buy Now Pay Later),Business,18–24,Nil,Nil,Kept,10766.32,10551.0,10766.32,Premium,111313,10551.0 SEK
12690,SAMS-00012691,13-02-2022,Sweden,Europe,Stockholm,Samsung Galaxy Buds FE,Galaxy Buds,Nil,Graphite,No,92.57,0,1,92.57,10.55,976.61,E-commerce Platform,Gift Card,Government,25–34,Nil,3.6,Kept,92.57,92.57,92.57,Budget,976,92.57 SEK
12691,SAMS-00012692,14-05-2022,Sweden,Europe,Stockholm,Samsung Crystal UHD 43-inch,Smart TV,Nil,Black,No,521.17,0,2,521.17,10.55,10996.69,Corporate / B2B,Cash,Enterprise,35–44,Nil,Nil,Kept,1042.34,1042.34,1042.34,Upper Mid-range,10996,1042.34 SEK
12692,SAMS-00012693,03-07-2022,Sweden,Europe,Stockholm,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome Graphite,Yes,471.21,0,4,471.21,10.55,19885.06,E-commerce Platform,BNPL (Buy Now Pay Later),Education,25–34,New User,4.9,Exchanged,1884.84,1884.84,1884.84,Mid-range,19885,1884.84 SEK
12693,SAMS-00012694,11-11-2022,Sweden,Europe,Stockholm,Samsung S Pen (Galaxy S24 Ultra),Accessories,Nil,Black,Yes,47.82,2,2,46.86,10.55,988.75,E-commerce Platform,Gift Card,Enterprise,55+,Nil,2.5,Kept,95.64,93.72,95.64,Budget,988,93.72 SEK
12694,SAMS-00012695,16-12-2022,Sweden,Europe,Stockholm,Samsung Smart Tag 2,Accessories,Nil,Silver,No,28.49,10,1,25.64,10.55,270.5,E-commerce Platform,BNPL (Buy Now Pay Later),Business,18–24,Nil,Nil,Kept,28.49,25.64,28.49,Budget,270,25.64 SEK
12695,SAMS-00012696,10-01-2023,Sweden,Europe,Stockholm,Samsung Galaxy Tab A9,Galaxy Tab,1 TB,Silver,No,200.7,0,1,200.7,10.55,2117.39,Authorized Reseller,Net Banking,Education,45–54,Nil,4.6,Kept,200.7,200.7,200.7,Mid-range,2117,200.7 SEK
12696,SAMS-00012697,03-02-2023,Sweden,Europe,Stockholm,Samsung WindFree AC 1.5 Ton,Appliances,Nil,White,No,706.44,0,10,706.44,10.55,74529.42,Carrier Store,EMI / Installment,Government,18–24,Nil,Nil,Kept,7064.400000000001,7064.400000000001,7064.400000000001,Upper Mid-range,74529,7064.4 SEK
12697,SAMS-00012698,21-02-2023,Sweden,Europe,Stockholm,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Blue,Yes,1802.11,10,1,1621.9,10.55,17111.05,Third-Party Retailer,BNPL (Buy Now Pay Later),Business,18–24,New User,Nil,Kept,1802.11,1621.9,1802.11,Premium,17111,1621.9 SEK
12698,SAMS-00012699,29-03-2023,Sweden,Europe,Stockholm,Samsung Galaxy S23,Galaxy S,512 GB,Phantom Black,Yes,828.0,0,10,828.0,10.55,87354.0,Corporate / B2B,EMI / Installment,Government,55+,Feature Phone,2.9,Kept,8280.0,8280.0,8280.0,Upper Mid-range,87354,8280.0 SEK
12699,SAMS-00012700,07-05-2023,Sweden,Europe,Stockholm,Samsung Galaxy A34 5G,Galaxy A,128 GB,Awesome Graphite,Yes,368.88,20,2,295.1,10.55,6226.61,Third-Party Retailer,EMI / Installment,Government,45–54,Android (Samsung),2.8,Kept,737.76,590.2,737.76,Mid-range,6226,590.2 SEK
12700,SAMS-00012701,26-05-2023,Sweden,Europe,Stockholm,Samsung Neo QLED 4K QN85C,Smart TV,Nil,White,No,1723.6,0,4,1723.6,10.55,72735.92,Third-Party Retailer,Credit Card,Education,35–44,Nil,5.0,Kept,6894.4,6894.4,6894.4,Premium,72735,6894.4 SEK
12701,SAMS-00012702,01-07-2023,Sweden,Europe,Stockholm,Samsung T55 27-inch FHD,Monitor,Nil,White,No,255.95,2,1,250.83,10.55,2646.26,Samsung Store,Net Banking,Enterprise,55+,Nil,2.9,Returned,255.95,250.83,255.95,Mid-range,2646,250.83 SEK
12702,SAMS-00012703,13-07-2023,Sweden,Europe,Stockholm,Samsung Galaxy M14 5G,Galaxy M,128 GB,Midnight Blue,Yes,193.92,0,1,193.92,10.55,2045.86,Samsung Store,BNPL (Buy Now Pay Later),Business,45–54,Android (Samsung),4.1,Kept,193.92,193.92,193.92,Mid-range,2045,193.92 SEK
12703,SAMS-00012704,12-08-2023,Sweden,Europe,Stockholm,Samsung Galaxy Tab A9,Galaxy Tab,1 TB,Graphite,No,199.51,10,2,179.56,10.55,3788.72,Samsung Store,BNPL (Buy Now Pay Later),Individual,55+,Nil,4.6,Kept,399.02,359.12,399.02,Mid-range,3788,359.12 SEK
12704,SAMS-00012705,22-09-2023,Sweden,Europe,Stockholm,Samsung Galaxy M14 5G,Galaxy M,64 GB,Prism Black,Yes,173.86,12,1,153.0,10.55,1614.15,Corporate / B2B,BNPL (Buy Now Pay Later),Enterprise,55+,Android (Samsung),4.2,Kept,173.86,153.0,173.86,Mid-range,1614,153.0 SEK
12705,SAMS-00012706,13-10-2023,Sweden,Europe,Stockholm,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Graphite,Yes,216.68,0,5,216.68,10.55,11429.87,Samsung Store,Gift Card,Enterprise,35–44,Android (Other),3.6,Kept,1083.4,1083.4,1083.4,Mid-range,11429,1083.4 SEK
12706,SAMS-00012707,28-10-2023,Sweden,Europe,Stockholm,Samsung T55 27-inch FHD,Monitor,Nil,Black,No,241.36,10,2,217.22,10.55,4583.34,Carrier Store,Debit Card,Government,25–34,Nil,Nil,Kept,482.72,434.44,482.72,Mid-range,4583,434.44 SEK
12707,SAMS-00012708,01-02-2024,Sweden,Europe,Stockholm,Samsung Galaxy Tab S9 FE,Galaxy Tab,128 GB,Graphite,No,443.89,7,1,412.82,10.55,4355.25,Authorized Reseller,BNPL (Buy Now Pay Later),Education,25–34,Nil,3.6,Kept,443.89,412.82,443.89,Mid-range,4355,412.82 SEK
12708,SAMS-00012709,17-04-2024,Sweden,Europe,Stockholm,Samsung S Pen (Galaxy S24 Ultra),Accessories,Nil,Navy,Yes,52.2,0,3,52.2,10.55,1652.13,Online (Samsung.com),Samsung Pay,Individual,55+,Nil,3.5,Kept,156.60000000000002,156.60000000000002,156.60000000000002,Budget,1652,156.6 SEK
12709,SAMS-00012710,31-05-2024,Sweden,Europe,Stockholm,Samsung Smart Tag 2,Accessories,Nil,Silver,No,30.35,20,1,24.28,10.55,256.15,Online (Samsung.com),Credit Card,Business,35–44,Nil,3.1,Kept,30.35,24.28,30.35,Budget,256,24.28 SEK
12710,SAMS-00012711,18-09-2024,Sweden,Europe,Stockholm,Samsung 25L Microwave,Appliances,Nil,White,No,197.25,15,2,167.66,10.55,3537.63,Corporate / B2B,Cash,Government,35–44,Nil,3.4,Kept,394.5,335.32,394.5,Mid-range,3537,335.32 SEK
12711,SAMS-00012712,22-09-2024,Sweden,Europe,Stockholm,Samsung Galaxy Buds 2,Galaxy Buds,Nil,Graphite,No,155.17,0,1,155.17,10.55,1637.04,Carrier Store,Samsung Pay,Government,35–44,Nil,Nil,Kept,155.17,155.17,155.17,Mid-range,1637,155.17 SEK
12712,SAMS-00012713,01-01-2021,Sweden,Europe,Uppsala,Samsung Galaxy S23,Galaxy S,128 GB,Titanium Gray,Yes,870.24,0,7,870.24,10.55,64267.22,Third-Party Retailer,Samsung Pay,Individual,55+,iOS,4.1,Exchanged,6091.68,6091.68,6091.68,Upper Mid-range,64267,6091.68 SEK
12713,SAMS-00012714,10-02-2021,Sweden,Europe,Uppsala,Samsung Galaxy Buds 2 Pro,Galaxy Buds,Nil,Lime,No,232.02,12,4,204.18,10.55,8616.4,Corporate / B2B,Credit Card,Enterprise,35–44,Nil,3.6,Kept,928.08,816.72,928.08,Mid-range,8616,816.72 SEK
12714,SAMS-00012715,03-03-2021,Sweden,Europe,Uppsala,Samsung Neo QLED 8K QN900C,Smart TV,Nil,Beige,No,4707.21,0,1,4707.21,10.55,49661.07,Online (Samsung.com),Debit Card,Government,25–34,Nil,Nil,Kept,4707.21,4707.21,4707.21,Premium,49661,4707.21 SEK
12715,SAMS-00012716,20-05-2021,Sweden,Europe,Uppsala,Samsung Galaxy Tab S9,Galaxy Tab,64 GB,Lime,No,818.24,0,6,818.24,10.55,51794.59,Third-Party Retailer,EMI / Installment,Business,55+,Nil,4.2,Kept,4909.4400000000005,4909.4400000000005,4909.4400000000005,Upper Mid-range,51794,4909.44 SEK
12716,SAMS-00012717,31-10-2021,Sweden,Europe,Uppsala,Samsung 870 EVO 1TB SSD,Accessories,Nil,White,No,117.7,0,1,117.7,10.55,1241.74,Online (Samsung.com),Net Banking,Individual,18–24,Nil,4.8,Kept,117.7,117.7,117.7,Mid-range,1241,117.7 SEK
12717,SAMS-00012718,18-11-2021,Sweden,Europe,Uppsala,Samsung Galaxy S22 Ultra,Galaxy S,256 GB,Titanium Violet,Yes,1146.0,20,1,916.8,10.55,9672.24,Carrier Store,Credit Card,Government,18–24,iOS,3.4,Kept,1146.0,916.8,1146.0,Premium,9672,916.8 SEK
12718,SAMS-00012719,02-01-2022,Sweden,Europe,Uppsala,Samsung Smart Tag 2,Accessories,Nil,Navy,No,27.78,15,1,23.61,10.55,249.09,Authorized Reseller,Credit Card,Enterprise,18–24,Nil,3.4,Kept,27.78,23.61,27.78,Budget,249,23.61 SEK
12719,SAMS-00012720,19-01-2022,Sweden,Europe,Uppsala,Samsung Galaxy S22,Galaxy S,256 GB,Phantom Black,Yes,646.77,0,5,646.77,10.55,34117.12,Carrier Store,BNPL (Buy Now Pay Later),Individual,55+,Feature Phone,4.2,Kept,3233.85,3233.85,3233.85,Upper Mid-range,34117,3233.85 SEK
12720,SAMS-00012721,25-01-2022,Sweden,Europe,Uppsala,Samsung Galaxy Z Flip 5,Galaxy Z,512 GB,Gray,Yes,924.97,12,3,813.97,10.55,25762.15,Samsung Store,Credit Card,Enterprise,18–24,iOS,2.6,Returned,2774.91,2441.91,2774.91,Upper Mid-range,25762,2441.91 SEK
12721,SAMS-00012722,21-02-2022,Sweden,Europe,Uppsala,Samsung 25L Microwave,Appliances,Nil,Black,No,188.27,7,1,175.09,10.55,1847.2,Third-Party Retailer,Gift Card,Education,18–24,Nil,Nil,Kept,188.27,175.09,188.27,Mid-range,1847,175.09 SEK
12722,SAMS-00012723,05-03-2022,Sweden,Europe,Uppsala,Samsung Galaxy M34 5G,Galaxy M,128 GB,Dark Blue,Yes,241.27,20,2,193.02,10.55,4072.72,Third-Party Retailer,Net Banking,Education,25–34,Feature Phone,4.2,Exchanged,482.54,386.04,482.54,Mid-range,4072,386.04 SEK
12723,SAMS-00012724,05-04-2022,Sweden,Europe,Uppsala,Samsung Galaxy Z Flip 3,Galaxy Z,512 GB,Lavender,Yes,673.18,0,5,673.18,10.55,35510.25,Third-Party Retailer,BNPL (Buy Now Pay Later),Education,25–34,New User,4.7,Kept,3365.8999999999996,3365.8999999999996,3365.8999999999996,Upper Mid-range,35510,3365.9 SEK
12724,SAMS-00012725,28-04-2022,Sweden,Europe,Uppsala,Samsung Galaxy Watch 5 Pro,Galaxy Watch,Nil,Bora Purple,No,338.22,5,1,321.31,10.55,3389.82,E-commerce Platform,Cash,Education,25–34,Nil,2.6,Returned,338.22,321.31,338.22,Mid-range,3389,321.31 SEK
12725,SAMS-00012726,02-05-2022,Sweden,Europe,Uppsala,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Green,Yes,1895.92,12,1,1668.41,10.55,17601.73,E-commerce Platform,EMI / Installment,Individual,45–54,Android (Other),3.8,Kept,1895.92,1668.41,1895.92,Premium,17601,1668.41 SEK
12726,SAMS-00012727,03-02-2023,Sweden,Europe,Uppsala,Samsung Galaxy A14,Galaxy A,256 GB,Awesome Lime,No,170.09,10,1,153.08,10.55,1614.99,E-commerce Platform,EMI / Installment,Education,18–24,Feature Phone,3.6,Kept,170.09,153.08,170.09,Mid-range,1614,153.08 SEK
12727,SAMS-00012728,20-02-2023,Sweden,Europe,Uppsala,Samsung Galaxy Tab A9+,Galaxy Tab,512 GB,Lime,No,346.37,12,2,304.81,10.55,6431.49,Online (Samsung.com),Samsung Pay,Business,45–54,Nil,Nil,Kept,692.74,609.62,692.74,Mid-range,6431,609.62 SEK
12728,SAMS-00012729,10-03-2023,Sweden,Europe,Uppsala,Samsung Galaxy A54 5G,Galaxy A,128 GB,Awesome Graphite,Yes,474.52,2,3,465.03,10.55,14718.2,Corporate / B2B,Gift Card,Individual,35–44,Feature Phone,Nil,Kept,1423.56,1395.09,1423.56,Mid-range,14718,1395.09 SEK
12729,SAMS-00012730,17-09-2023,Sweden,Europe,Uppsala,Samsung Galaxy S23,Galaxy S,512 GB,Phantom Black,Yes,822.71,0,4,822.71,10.55,34718.36,Samsung Store,Net Banking,Enterprise,55+,Android (Samsung),2.5,Kept,3290.84,3290.84,3290.84,Upper Mid-range,34718,3290.84 SEK
12730,SAMS-00012731,10-10-2023,Sweden,Europe,Uppsala,Samsung Galaxy Tab A9,Galaxy Tab,1 TB,Lime,No,235.03,2,2,230.33,10.55,4859.96,E-commerce Platform,EMI / Installment,Business,35–44,Nil,2.5,Kept,470.06,460.66,470.06,Mid-range,4859,460.66 SEK
12731,SAMS-00012732,24-10-2023,Sweden,Europe,Uppsala,Samsung Galaxy S24 Ultra,Galaxy S,128 GB,Lavender,Yes,1365.25,3,1,1324.29,10.55,13971.26,Authorized Reseller,Gift Card,Individual,45–54,iOS,Nil,Kept,1365.25,1324.29,1365.25,Premium,13971,1324.29 SEK
12732,SAMS-00012733,29-01-2024,Sweden,Europe,Uppsala,Samsung Leather Phone Case,Accessories,Nil,Blue,No,47.29,0,1,47.29,10.55,498.91,Samsung Store,Gift Card,Individual,18–24,Nil,2.7,Kept,47.29,47.29,47.29,Budget,498,47.29 SEK
12733,SAMS-00012734,13-06-2024,Sweden,Europe,Uppsala,Samsung 32GB MicroSD Card,Accessories,Nil,Silver,No,8.37,0,1,8.37,10.55,88.3,Corporate / B2B,BNPL (Buy Now Pay Later),Enterprise,55+,Nil,2.5,Kept,8.37,8.37,8.37,Budget,88,8.37 SEK
12734,SAMS-00012735,20-06-2024,Sweden,Europe,Uppsala,Samsung Galaxy S22+,Galaxy S,512 GB,Phantom White,Yes,828.56,20,2,662.85,10.55,13986.14,Online (Samsung.com),Debit Card,Individual,18–24,Feature Phone,3.2,Kept,1657.12,1325.7,1657.12,Upper Mid-range,13986,1325.7 SEK
12735,SAMS-00012736,12-07-2024,Sweden,Europe,Uppsala,Samsung Galaxy Tab A9,Galaxy Tab,64 GB,Cream,No,237.4,5,1,225.53,10.55,2379.34,Third-Party Retailer,Net Banking,Government,35–44,Nil,2.7,Returned,237.4,225.53,237.4,Mid-range,2379,225.53 SEK
12736,SAMS-00012737,26-08-2024,Sweden,Europe,Uppsala,Samsung Galaxy S24+,Galaxy S,1 TB,Phantom White,Yes,1033.56,10,1,930.2,10.55,9813.61,Carrier Store,Debit Card,Enterprise,18–24,New User,2.7,Kept,1033.56,930.2,1033.56,Premium,9813,930.2 SEK
12737,SAMS-00012738,10-11-2024,Sweden,Europe,Uppsala,Samsung 45W USB-C Charger,Accessories,Nil,Navy,No,47.14,15,1,40.07,10.55,422.74,Corporate / B2B,Debit Card,Education,18–24,Nil,Nil,Kept,47.14,40.07,47.14,Budget,422,40.07 SEK
12738,SAMS-00012739,21-02-2021,Sweden,Europe,Västerås,Samsung Galaxy Watch 5 Pro,Galaxy Watch,Nil,Black,No,379.41,3,5,368.03,10.55,19413.58,Third-Party Retailer,Debit Card,Business,25–34,Nil,Nil,Kept,1897.0500000000002,1840.1499999999999,1897.0500000000002,Mid-range,19413,1840.15 SEK
12739,SAMS-00012740,08-04-2021,Sweden,Europe,Västerås,Samsung ViewFinity S9,Monitor,Nil,White,No,1458.47,0,2,1458.47,10.55,30773.72,Carrier Store,Credit Card,Government,25–34,Nil,2.8,Returned,2916.94,2916.94,2916.94,Premium,30773,2916.94 SEK
12740,SAMS-00012741,02-06-2021,Sweden,Europe,Västerås,Samsung 11kg Washer-Dryer Combo,Appliances,Nil,White,No,1023.66,12,1,900.82,10.55,9503.65,Third-Party Retailer,BNPL (Buy Now Pay Later),Business,55+,Nil,3.4,Kept,1023.66,900.82,1023.66,Premium,9503,900.82 SEK
12741,SAMS-00012742,10-04-2022,Sweden,Europe,Västerås,Samsung The Frame 55-inch,Smart TV,Nil,Black,No,1288.13,10,1,1159.32,10.55,12230.83,Carrier Store,BNPL (Buy Now Pay Later),Enterprise,55+,Nil,3.7,Kept,1288.13,1159.32,1288.13,Premium,12230,1159.32 SEK
12742,SAMS-00012743,14-04-2022,Sweden,Europe,Västerås,Samsung French Door Refrigerator,Appliances,Nil,Silver,No,1722.95,0,1,1722.95,10.55,18177.12,Samsung Store,Net Banking,Individual,55+,Nil,4.9,Kept,1722.95,1722.95,1722.95,Premium,18177,1722.95 SEK
